h3_index,Autoctona,Foranea,ratio
89c2e311963ffff,16,169,0.08648648648648649
89c2e311967ffff,26,193,0.1187214611872146
89c2e31196bffff,3,130,0.022556390977443608
89c2e31196fffff,4,191,0.020512820512820513
89c2e311973ffff,26,72,0.2653061224489796
89c2e311977ffff,14,26,0.35
89c2e31197bffff,2,140,0.014084507042253521
89c2e311983ffff,12,203,0.05581395348837209
89c2e311987ffff,42,180,0.1891891891891892
89c2e31198bffff,8,242,0.032
89c2e31198fffff,3,251,0.011811023622047244
89c2e311993ffff,13,231,0.05327868852459016
89c2e311997ffff,4,88,0.043478260869565216
89c2e31199bffff,11,225,0.046610169491525424
89c2e3119a3ffff,2,207,0.009569377990430622
89c2e3119a7ffff,5,191,0.025510204081632654
89c2e3119abffff,4,184,0.02127659574468085
89c2e3119afffff,11,171,0.06043956043956044
89c2e3119b3ffff,7,229,0.029661016949152543
89c2e3119b7ffff,10,181,0.05235602094240838
89c2e3119bbffff,0,81,0.0
89c2e3119c3ffff,1,189,0.005263157894736842
89c2e3119c7ffff,5,238,0.0205761316872428
89c2e3119cbffff,3,117,0.025
89c2e3119cfffff,2,206,0.009615384615384616
89c2e3119d3ffff,1,80,0.012345679012345678
89c2e3119d7ffff,0,204,0.0
89c2e3119dbffff,5,140,0.034482758620689655
89c2e311a03ffff,4,4,0.5
89c2e311a07ffff,107,108,0.49767441860465117
89c2e311a0fffff,25,28,0.4716981132075472
89c2e311a13ffff,2,22,0.08333333333333333
89c2e311a17ffff,12,28,0.3
89c2e311a23ffff,30,65,0.3157894736842105
89c2e311a33ffff,112,90,0.5544554455445545
89c2e311a37ffff,61,75,0.4485294117647059
89c2e311a3bffff,55,71,0.4365079365079365
89c2e311a6fffff,0,36,0.0
89c2e311a83ffff,18,197,0.08372093023255814
89c2e311a87ffff,52,93,0.3586206896551724
89c2e311a8bffff,38,139,0.21468926553672316
89c2e311a8fffff,7,94,0.06930693069306931
89c2e311a93ffff,1,175,0.005681818181818182
89c2e311a97ffff,19,156,0.10857142857142857
89c2e311a9bffff,9,75,0.10714285714285714
89c2e311aa3ffff,0,187,0.0
89c2e311aa7ffff,1,157,0.006329113924050633
89c2e311aabffff,19,168,0.10160427807486631
89c2e311aafffff,28,123,0.18543046357615894
89c2e311ab3ffff,14,159,0.08092485549132948
89c2e311ab7ffff,9,156,0.05454545454545454
89c2e311abbffff,9,156,0.05454545454545454
89c2e311ac3ffff,14,21,0.4
89c2e311ac7ffff,21,72,0.22580645161290322
89c2e311acbffff,0,59,0.0
89c2e311acfffff,0,22,0.0
89c2e311ad3ffff,40,93,0.3007518796992481
89c2e311ad7ffff,6,76,0.07317073170731707
89c2e311adbffff,27,101,0.2109375
89c2e311b03ffff,0,1,0.0
89c2e311b07ffff,0,11,0.0
89c2e311b0fffff,0,3,0.0
89c2e311b23ffff,0,49,0.0
89c2e311b3bffff,0,9,0.0
89c2e311b57ffff,42,0,1.0
89c2e311b67ffff,0,23,0.0
89c2e311b73ffff,1,47,0.020833333333333332
89c2e311b83ffff,5,106,0.04504504504504504
89c2e311b87ffff,5,151,0.03205128205128205
89c2e311b8bffff,24,59,0.2891566265060241
89c2e311b8fffff,1,79,0.0125
89c2e311b93ffff,0,10,0.0
89c2e311b97ffff,7,201,0.03365384615384615
89c2e311ba3ffff,1,70,0.014084507042253521
89c2e311bb3ffff,0,32,0.0
89c2e311bbbffff,5,293,0.016778523489932886
89c2e311bcbffff,8,18,0.3076923076923077
89c2e311bcfffff,0,1,0.0
89c2e311bd3ffff,5,106,0.04504504504504504
89c2e311bd7ffff,5,46,0.09803921568627451
89c2e311bdbffff,1,38,0.02564102564102564
89c2e311c03ffff,9,130,0.06474820143884892
89c2e311c07ffff,1,115,0.008620689655172414
89c2e311c0bffff,2,147,0.013422818791946308
89c2e311c0fffff,3,139,0.02112676056338028
89c2e311c13ffff,4,206,0.01904761904761905
89c2e311c17ffff,1,112,0.008849557522123894
89c2e311c1bffff,6,184,0.031578947368421054
89c2e311c23ffff,14,137,0.09271523178807947
89c2e311c27ffff,4,110,0.03508771929824561
89c2e311c2bffff,6,122,0.046875
89c2e311c2fffff,6,191,0.030456852791878174
89c2e311c33ffff,7,131,0.050724637681159424
89c2e311c37ffff,12,144,0.07692307692307693
89c2e311c3bffff,11,173,0.059782608695652176
89c2e311c43ffff,0,69,0.0
89c2e311c47ffff,2,156,0.012658227848101266
89c2e311c4bffff,0,133,0.0
89c2e311c4fffff,2,139,0.014184397163120567
89c2e311c53ffff,2,126,0.015625
89c2e311c57ffff,3,118,0.024793388429752067
89c2e311c5bffff,0,114,0.0
89c2e311c63ffff,8,131,0.05755395683453238
89c2e311c67ffff,2,135,0.014598540145985401
89c2e311c6bffff,6,124,0.046153846153846156
89c2e311c6fffff,2,134,0.014705882352941176
89c2e311c73ffff,14,203,0.06451612903225806
89c2e311c77ffff,2,171,0.011560693641618497
89c2e311c7bffff,8,215,0.03587443946188341
89c2e311c83ffff,4,119,0.032520325203252036
89c2e311c87ffff,1,132,0.007518796992481203
89c2e311c8bffff,1,107,0.009259259259259259
89c2e311c8fffff,0,136,0.0
89c2e311c93ffff,3,112,0.02608695652173913
89c2e311c97ffff,0,110,0.0
89c2e311c9bffff,0,81,0.0
89c2e311ca3ffff,5,124,0.03875968992248062
89c2e311ca7ffff,2,103,0.01904761904761905
89c2e311cabffff,6,76,0.07317073170731707
89c2e311cafffff,5,126,0.03816793893129771
89c2e311cb3ffff,7,125,0.05303030303030303
89c2e311cb7ffff,3,161,0.018292682926829267
89c2e311cbbffff,3,129,0.022727272727272728
89c2e311cc3ffff,1,117,0.00847457627118644
89c2e311cc7ffff,3,138,0.02127659574468085
89c2e311ccbffff,10,51,0.16393442622950818
89c2e311ccfffff,1,120,0.008264462809917356
89c2e311cd3ffff,2,192,0.010309278350515464
89c2e311cd7ffff,4,129,0.03007518796992481
89c2e311cdbffff,0,138,0.0
89c2e311d03ffff,1,207,0.004807692307692308
89c2e311d07ffff,8,185,0.04145077720207254
89c2e311d0bffff,12,146,0.0759493670886076
89c2e311d0fffff,9,167,0.05113636363636364
89c2e311d13ffff,8,138,0.0547945205479452
89c2e311d17ffff,5,104,0.045871559633027525
89c2e311d1bffff,2,151,0.013071895424836602
89c2e311d23ffff,3,198,0.014925373134328358
89c2e311d27ffff,2,193,0.010256410256410256
89c2e311d2bffff,7,127,0.05223880597014925
89c2e311d2fffff,10,165,0.05714285714285714
89c2e311d33ffff,3,220,0.013452914798206279
89c2e311d37ffff,6,201,0.028985507246376812
89c2e311d3bffff,4,164,0.023809523809523808
89c2e311d43ffff,12,201,0.056338028169014086
89c2e311d47ffff,3,196,0.01507537688442211
89c2e311d4bffff,5,174,0.027932960893854747
89c2e311d4fffff,23,208,0.09956709956709957
89c2e311d53ffff,10,117,0.07874015748031496
89c2e311d57ffff,10,165,0.05714285714285714
89c2e311d5bffff,6,160,0.03614457831325301
89c2e311d63ffff,0,119,0.0
89c2e311d67ffff,2,201,0.009852216748768473
89c2e311d6bffff,3,118,0.024793388429752067
89c2e311d6fffff,2,173,0.011428571428571429
89c2e311d73ffff,2,153,0.012903225806451613
89c2e311d77ffff,6,139,0.041379310344827586
89c2e311d7bffff,8,220,0.03508771929824561
89c2e311d83ffff,34,114,0.22972972972972974
89c2e311d87ffff,15,88,0.14563106796116504
89c2e311d8bffff,3,143,0.02054794520547945
89c2e311d8fffff,7,150,0.044585987261146494
89c2e311d93ffff,0,171,0.0
89c2e311d97ffff,6,152,0.0379746835443038
89c2e311d9bffff,30,111,0.2127659574468085
89c2e311da3ffff,5,95,0.05
89c2e311da7ffff,26,114,0.18571428571428572
89c2e311dabffff,5,177,0.027472527472527472
89c2e311dafffff,4,191,0.020512820512820513
89c2e311db3ffff,2,102,0.019230769230769232
89c2e311db7ffff,12,167,0.0670391061452514
89c2e311dbbffff,12,103,0.10434782608695652
89c2e311dc3ffff,6,168,0.034482758620689655
89c2e311dc7ffff,3,143,0.02054794520547945
89c2e311dcbffff,2,192,0.010309278350515464
89c2e311dcfffff,7,162,0.04142011834319527
89c2e311dd3ffff,5,119,0.04032258064516129
89c2e311dd7ffff,3,168,0.017543859649122806
89c2e311ddbffff,7,124,0.05343511450381679
89c2e311e03ffff,5,96,0.04950495049504951
89c2e311e07ffff,1,67,0.014705882352941176
89c2e311e0bffff,2,97,0.020202020202020204
89c2e311e0fffff,0,115,0.0
89c2e311e13ffff,8,102,0.07272727272727272
89c2e311e17ffff,16,84,0.16
89c2e311e1bffff,20,64,0.23809523809523808
89c2e311e23ffff,6,166,0.03488372093023256
89c2e311e27ffff,3,191,0.015463917525773196
89c2e311e2bffff,6,163,0.03550295857988166
89c2e311e2fffff,3,170,0.017341040462427744
89c2e311e33ffff,3,84,0.034482758620689655
89c2e311e37ffff,6,119,0.048
89c2e311e3bffff,8,147,0.05161290322580645
89c2e311e43ffff,11,93,0.10576923076923077
89c2e311e47ffff,15,46,0.2459016393442623
89c2e311e4bffff,0,21,0.0
89c2e311e4fffff,28,60,0.3181818181818182
89c2e311e53ffff,0,43,0.0
89c2e311e57ffff,2,86,0.022727272727272728
89c2e311e5bffff,27,87,0.23684210526315788
89c2e311e63ffff,17,134,0.11258278145695365
89c2e311e67ffff,2,183,0.010810810810810811
89c2e311e6bffff,31,114,0.21379310344827587
89c2e311e6fffff,11,123,0.08208955223880597
89c2e311e73ffff,2,89,0.02197802197802198
89c2e311e77ffff,8,163,0.04678362573099415
89c2e311e7bffff,14,139,0.0915032679738562
89c2e311e83ffff,0,58,0.0
89c2e311e87ffff,1,55,0.017857142857142856
89c2e311e8bffff,0,108,0.0
89c2e311e8fffff,2,100,0.0196078431372549
89c2e311e93ffff,1,20,0.047619047619047616
89c2e311e97ffff,12,49,0.19672131147540983
89c2e311e9bffff,4,67,0.056338028169014086
89c2e311ea3ffff,3,91,0.031914893617021274
89c2e311ea7ffff,3,144,0.02040816326530612
89c2e311eabffff,8,123,0.061068702290076333
89c2e311eafffff,2,123,0.016
89c2e311eb3ffff,0,235,0.0
89c2e311eb7ffff,3,104,0.028037383177570093
89c2e311ebbffff,6,118,0.04838709677419355
89c2e311ec3ffff,7,69,0.09210526315789473
89c2e311ec7ffff,2,122,0.016129032258064516
89c2e311ecbffff,1,43,0.022727272727272728
89c2e311ecfffff,12,71,0.14457831325301204
89c2e311ed3ffff,9,50,0.15254237288135594
89c2e311ed7ffff,7,116,0.056910569105691054
89c2e311edbffff,0,18,0.0
89c2e312023ffff,0,107,0.0
89c2e312027ffff,0,1,0.0
89c2e31202bffff,0,34,0.0
89c2e31202fffff,5,44,0.10204081632653061
89c2e312033ffff,0,4,0.0
89c2e31203bffff,0,10,0.0
89c2e312087ffff,6,149,0.03870967741935484
89c2e31208bffff,0,11,0.0
89c2e312097ffff,10,50,0.16666666666666666
89c2e31209bffff,0,1,0.0
89c2e3120a3ffff,2,128,0.015384615384615385
89c2e3120a7ffff,1,89,0.011111111111111112
89c2e3120abffff,3,83,0.03488372093023256
89c2e3120afffff,0,50,0.0
89c2e3120b3ffff,7,203,0.03333333333333333
89c2e3120b7ffff,0,81,0.0
89c2e3120bbffff,3,72,0.04
89c2e3120c7ffff,1,0,1.0
89c2e312103ffff,4,209,0.018779342723004695
89c2e312107ffff,7,197,0.03431372549019608
89c2e31210bffff,11,243,0.04330708661417323
89c2e31210fffff,7,226,0.030042918454935622
89c2e312113ffff,1,219,0.004545454545454545
89c2e312117ffff,2,214,0.009259259259259259
89c2e31211bffff,4,187,0.020942408376963352
89c2e312123ffff,9,158,0.05389221556886228
89c2e312127ffff,7,179,0.03763440860215054
89c2e31212bffff,8,190,0.04040404040404041
89c2e31212fffff,7,213,0.031818181818181815
89c2e312133ffff,6,249,0.023529411764705882
89c2e312137ffff,4,185,0.021164021164021163
89c2e31213bffff,2,188,0.010526315789473684
89c2e312143ffff,4,59,0.06349206349206349
89c2e312147ffff,6,225,0.025974025974025976
89c2e31214bffff,17,180,0.08629441624365482
89c2e31214fffff,10,181,0.05235602094240838
89c2e312157ffff,1,131,0.007575757575757576
89c2e31215bffff,0,41,0.0
89c2e312163ffff,15,180,0.07692307692307693
89c2e312167ffff,21,135,0.1346153846153846
89c2e31216bffff,11,22,0.3333333333333333
89c2e312173ffff,2,283,0.007017543859649123
89c2e312177ffff,15,213,0.06578947368421052
89c2e31217bffff,8,192,0.04
89c2e312183ffff,1,197,0.005050505050505051
89c2e312187ffff,5,179,0.02717391304347826
89c2e31218bffff,2,124,0.015873015873015872
89c2e31218fffff,2,206,0.009615384615384616
89c2e312193ffff,0,206,0.0
89c2e312197ffff,3,159,0.018518518518518517
89c2e31219bffff,5,199,0.024509803921568627
89c2e3121a3ffff,3,195,0.015151515151515152
89c2e3121a7ffff,1,194,0.005128205128205128
89c2e3121abffff,0,207,0.0
89c2e3121afffff,5,234,0.02092050209205021
89c2e3121b3ffff,0,180,0.0
89c2e3121b7ffff,5,198,0.024630541871921183
89c2e3121bbffff,4,144,0.02702702702702703
89c2e3121c3ffff,8,196,0.0392156862745098
89c2e3121c7ffff,3,213,0.013888888888888888
89c2e3121cbffff,3,63,0.045454545454545456
89c2e3121cfffff,1,111,0.008928571428571428
89c2e3121d3ffff,1,261,0.003816793893129771
89c2e3121d7ffff,4,223,0.01762114537444934
89c2e3121dbffff,0,82,0.0
89c2e312203ffff,5,110,0.043478260869565216
89c2e312207ffff,2,69,0.028169014084507043
89c2e31220bffff,8,171,0.0446927374301676
89c2e31220fffff,0,92,0.0
89c2e312213ffff,1,23,0.041666666666666664
89c2e312217ffff,0,7,0.0
89c2e31221bffff,5,141,0.03424657534246575
89c2e31222bffff,0,50,0.0
89c2e312233ffff,0,1,0.0
89c2e31223bffff,2,77,0.02531645569620253
89c2e312243ffff,0,111,0.0
89c2e312247ffff,3,154,0.01910828025477707
89c2e31224bffff,2,68,0.02857142857142857
89c2e31224fffff,6,172,0.033707865168539325
89c2e312253ffff,1,63,0.015625
89c2e312257ffff,4,197,0.01990049751243781
89c2e31225bffff,2,149,0.013245033112582781
89c2e312263ffff,17,27,0.38636363636363635
89c2e31226bffff,0,73,0.0
89c2e312273ffff,2,72,0.02702702702702703
89c2e312277ffff,3,62,0.046153846153846156
89c2e31227bffff,6,210,0.027777777777777776
89c2e312293ffff,0,1,0.0
89c2e3122c7ffff,0,3,0.0
89c2e3122cbffff,3,44,0.06382978723404255
89c2e3122dbffff,9,7,0.5625
89c2e312303ffff,8,163,0.04678362573099415
89c2e312307ffff,4,135,0.02877697841726619
89c2e31230bffff,10,257,0.03745318352059925
89c2e31230fffff,9,186,0.046153846153846156
89c2e312317ffff,0,1,0.0
89c2e31231bffff,4,87,0.04395604395604396
89c2e312323ffff,4,194,0.020202020202020204
89c2e312327ffff,3,183,0.016129032258064516
89c2e31232bffff,27,144,0.15789473684210525
89c2e31232fffff,25,182,0.12077294685990338
89c2e312333ffff,3,186,0.015873015873015872
89c2e312337ffff,8,154,0.04938271604938271
89c2e31233bffff,5,162,0.029940119760479042
89c2e312343ffff,0,1,0.0
89c2e312347ffff,11,54,0.16923076923076924
89c2e31234fffff,0,1,0.0
89c2e312353ffff,0,8,0.0
89c2e312357ffff,0,45,0.0
89c2e312363ffff,15,171,0.08064516129032258
89c2e312367ffff,12,119,0.0916030534351145
89c2e31236bffff,3,178,0.016574585635359115
89c2e31236fffff,9,204,0.04225352112676056
89c2e312373ffff,13,153,0.0783132530120482
89c2e312377ffff,1,44,0.022222222222222223
89c2e31237bffff,2,37,0.05128205128205128
89c2e312383ffff,8,56,0.125
89c2e312387ffff,2,84,0.023255813953488372
89c2e31238bffff,0,3,0.0
89c2e31238fffff,0,28,0.0
89c2e312397ffff,8,136,0.05555555555555555
89c2e31239bffff,0,1,0.0
89c2e3123a3ffff,6,145,0.039735099337748346
89c2e3123a7ffff,14,267,0.0498220640569395
89c2e3123abffff,7,172,0.03910614525139665
89c2e3123afffff,10,157,0.059880239520958084
89c2e3123b3ffff,11,194,0.05365853658536585
89c2e3123b7ffff,8,259,0.0299625468164794
89c2e3123bbffff,3,53,0.05357142857142857
89c2e3123cfffff,0,52,0.0
89c2e3123d7ffff,0,11,0.0
89c2e312403ffff,15,121,0.11029411764705882
89c2e312407ffff,6,72,0.07692307692307693
89c2e31240bffff,0,2,0.0
89c2e31240fffff,0,33,0.0
89c2e312413ffff,17,38,0.3090909090909091
89c2e312417ffff,0,33,0.0
89c2e31241bffff,2,5,0.2857142857142857
89c2e312423ffff,0,41,0.0
89c2e312427ffff,3,132,0.022222222222222223
89c2e312433ffff,4,124,0.03125
89c2e312437ffff,10,170,0.05555555555555555
89c2e312443ffff,2,33,0.05714285714285714
89c2e31244bffff,0,14,0.0
89c2e312453ffff,0,49,0.0
89c2e312457ffff,38,68,0.3584905660377358
89c2e312483ffff,9,203,0.04245283018867924
89c2e312487ffff,8,212,0.03636363636363636
89c2e31248bffff,13,236,0.05220883534136546
89c2e31248fffff,29,270,0.09698996655518395
89c2e312493ffff,6,210,0.027777777777777776
89c2e312497ffff,7,201,0.03365384615384615
89c2e31249bffff,9,172,0.049723756906077346
89c2e3124a3ffff,2,103,0.01904761904761905
89c2e3124a7ffff,3,171,0.017241379310344827
89c2e3124abffff,3,71,0.04054054054054054
89c2e3124afffff,9,276,0.031578947368421054
89c2e3124b3ffff,6,136,0.04225352112676056
89c2e3124b7ffff,6,238,0.02459016393442623
89c2e3124bbffff,10,367,0.026525198938992044
89c2e3124c7ffff,4,83,0.04597701149425287
89c2e3124cfffff,1,25,0.038461538461538464
89c2e3124d7ffff,0,8,0.0
89c2e312503ffff,4,174,0.02247191011235955
89c2e312507ffff,1,147,0.006756756756756757
89c2e31250bffff,2,128,0.015384615384615385
89c2e31250fffff,2,160,0.012345679012345678
89c2e312513ffff,0,141,0.0
89c2e312517ffff,0,13,0.0
89c2e31251bffff,4,176,0.022222222222222223
89c2e312523ffff,2,127,0.015503875968992248
89c2e312527ffff,0,70,0.0
89c2e31252bffff,3,150,0.0196078431372549
89c2e31252fffff,3,138,0.02127659574468085
89c2e312533ffff,1,79,0.0125
89c2e312537ffff,1,39,0.025
89c2e31253bffff,2,140,0.014084507042253521
89c2e312543ffff,3,173,0.017045454545454544
89c2e312547ffff,8,199,0.03864734299516908
89c2e31254bffff,2,182,0.010869565217391304
89c2e31254fffff,8,160,0.047619047619047616
89c2e312553ffff,4,195,0.020100502512562814
89c2e312557ffff,6,86,0.06521739130434782
89c2e31255bffff,4,167,0.023391812865497075
89c2e312563ffff,3,248,0.01195219123505976
89c2e312567ffff,11,198,0.05263157894736842
89c2e31256bffff,5,214,0.0228310502283105
89c2e31256fffff,3,213,0.013888888888888888
89c2e312573ffff,4,192,0.02040816326530612
89c2e312577ffff,1,185,0.005376344086021506
89c2e31257bffff,3,225,0.013157894736842105
89c2e312583ffff,0,61,0.0
89c2e312587ffff,2,59,0.03278688524590164
89c2e31258bffff,3,152,0.01935483870967742
89c2e312593ffff,1,35,0.027777777777777776
89c2e312597ffff,5,196,0.024875621890547265
89c2e31259bffff,8,249,0.0311284046692607
89c2e3125a7ffff,12,16,0.42857142857142855
89c2e3125b3ffff,0,6,0.0
89c2e3125b7ffff,0,41,0.0
89c2e3125c3ffff,4,145,0.026845637583892617
89c2e3125c7ffff,0,141,0.0
89c2e3125cbffff,8,174,0.04395604395604396
89c2e3125cfffff,13,108,0.10743801652892562
89c2e3125d3ffff,2,150,0.013157894736842105
89c2e3125d7ffff,4,168,0.023255813953488372
89c2e3125dbffff,4,212,0.018518518518518517
89c2e31263bffff,0,1,0.0
89c2e3126b3ffff,5,22,0.18518518518518517
89c2e3126bbffff,2,56,0.034482758620689655
89c2e312803ffff,17,196,0.07981220657276995
89c2e312807ffff,8,185,0.04145077720207254
89c2e31280bffff,6,143,0.040268456375838924
89c2e31280fffff,6,206,0.02830188679245283
89c2e312813ffff,2,166,0.011904761904761904
89c2e312817ffff,19,202,0.08597285067873303
89c2e31281bffff,10,180,0.05263157894736842
89c2e312823ffff,3,211,0.014018691588785047
89c2e312827ffff,7,171,0.03932584269662921
89c2e31282bffff,3,170,0.017341040462427744
89c2e31282fffff,3,287,0.010344827586206896
89c2e312833ffff,3,183,0.016129032258064516
89c2e312837ffff,6,158,0.036585365853658534
89c2e31283bffff,12,182,0.061855670103092786
89c2e312843ffff,5,153,0.03164556962025317
89c2e312847ffff,10,195,0.04878048780487805
89c2e31284bffff,13,261,0.04744525547445255
89c2e31284fffff,19,437,0.041666666666666664
89c2e312853ffff,7,163,0.041176470588235294
89c2e312857ffff,5,176,0.027624309392265192
89c2e31285bffff,4,205,0.019138755980861243
89c2e312863ffff,3,196,0.01507537688442211
89c2e312867ffff,4,185,0.021164021164021163
89c2e31286bffff,3,312,0.009523809523809525
89c2e31286fffff,4,220,0.017857142857142856
89c2e312873ffff,8,230,0.03361344537815126
89c2e312877ffff,7,163,0.041176470588235294
89c2e31287bffff,10,310,0.03125
89c2e312883ffff,0,178,0.0
89c2e312887ffff,9,201,0.04285714285714286
89c2e31288bffff,2,181,0.01092896174863388
89c2e31288fffff,8,97,0.0761904761904762
89c2e312893ffff,7,116,0.056910569105691054
89c2e312897ffff,11,160,0.06432748538011696
89c2e31289bffff,6,141,0.04081632653061224
89c2e3128a3ffff,0,194,0.0
89c2e3128a7ffff,3,234,0.012658227848101266
89c2e3128abffff,5,120,0.04
89c2e3128afffff,1,189,0.005263157894736842
89c2e3128b3ffff,3,222,0.013333333333333334
89c2e3128b7ffff,2,186,0.010638297872340425
89c2e3128bbffff,2,166,0.011904761904761904
89c2e3128c3ffff,4,179,0.02185792349726776
89c2e3128c7ffff,7,171,0.03932584269662921
89c2e3128cbffff,5,173,0.028089887640449437
89c2e3128cfffff,3,221,0.013392857142857142
89c2e3128d3ffff,9,161,0.052941176470588235
89c2e3128d7ffff,5,173,0.028089887640449437
89c2e3128dbffff,2,194,0.01020408163265306
89c2e312903ffff,5,207,0.02358490566037736
89c2e312907ffff,17,243,0.06538461538461539
89c2e31290bffff,3,181,0.016304347826086956
89c2e31290fffff,30,164,0.15463917525773196
89c2e312913ffff,0,224,0.0
89c2e312917ffff,3,218,0.013574660633484163
89c2e31291bffff,2,260,0.007633587786259542
89c2e312923ffff,2,122,0.016129032258064516
89c2e31292bffff,5,200,0.024390243902439025
89c2e312933ffff,8,249,0.0311284046692607
89c2e31293bffff,6,229,0.02553191489361702
89c2e312943ffff,19,222,0.07883817427385892
89c2e312947ffff,1,202,0.0049261083743842365
89c2e31294bffff,20,283,0.066006600660066
89c2e31294fffff,6,293,0.020066889632107024
89c2e312953ffff,14,219,0.060085836909871244
89c2e312957ffff,11,189,0.055
89c2e31295bffff,8,188,0.04081632653061224
89c2e312963ffff,4,170,0.022988505747126436
89c2e312967ffff,10,219,0.043668122270742356
89c2e31296bffff,8,160,0.047619047619047616
89c2e31296fffff,7,212,0.0319634703196347
89c2e312973ffff,5,91,0.052083333333333336
89c2e312977ffff,4,210,0.018691588785046728
89c2e31297bffff,6,198,0.029411764705882353
89c2e312983ffff,3,264,0.011235955056179775
89c2e312987ffff,9,264,0.03296703296703297
89c2e31298bffff,5,273,0.017985611510791366
89c2e31298fffff,1,224,0.0044444444444444444
89c2e312993ffff,2,208,0.009523809523809525
89c2e312997ffff,2,160,0.012345679012345678
89c2e31299bffff,8,287,0.02711864406779661
89c2e3129a3ffff,1,153,0.006493506493506494
89c2e3129abffff,3,278,0.010676156583629894
89c2e3129afffff,1,38,0.02564102564102564
89c2e3129b3ffff,0,149,0.0
89c2e3129bbffff,0,176,0.0
89c2e3129c3ffff,1,167,0.005952380952380952
89c2e3129c7ffff,6,202,0.028846153846153848
89c2e3129cbffff,3,170,0.017341040462427744
89c2e3129cfffff,6,244,0.024
89c2e3129d3ffff,2,254,0.0078125
89c2e3129d7ffff,5,192,0.025380710659898477
89c2e3129dbffff,4,212,0.018518518518518517
89c2e312a03ffff,3,146,0.020134228187919462
89c2e312a07ffff,4,186,0.021052631578947368
89c2e312a0bffff,6,116,0.04918032786885246
89c2e312a0fffff,2,279,0.0071174377224199285
89c2e312a13ffff,3,100,0.02912621359223301
89c2e312a17ffff,2,192,0.010309278350515464
89c2e312a1bffff,1,170,0.005847953216374269
89c2e312a23ffff,12,228,0.05
89c2e312a27ffff,2,261,0.0076045627376425855
89c2e312a2bffff,4,131,0.02962962962962963
89c2e312a2fffff,5,264,0.01858736059479554
89c2e312a33ffff,1,156,0.006369426751592357
89c2e312a37ffff,10,341,0.02849002849002849
89c2e312a3bffff,3,167,0.01764705882352941
89c2e312a43ffff,9,180,0.047619047619047616
89c2e312a47ffff,7,156,0.04294478527607362
89c2e312a4bffff,15,172,0.08021390374331551
89c2e312a4fffff,9,173,0.04945054945054945
89c2e312a53ffff,4,151,0.025806451612903226
89c2e312a57ffff,12,200,0.05660377358490566
89c2e312a5bffff,3,202,0.014634146341463415
89c2e312a63ffff,3,126,0.023255813953488372
89c2e312a67ffff,2,93,0.021052631578947368
89c2e312a6bffff,6,145,0.039735099337748346
89c2e312a6fffff,4,110,0.03508771929824561
89c2e312a73ffff,1,149,0.006666666666666667
89c2e312a77ffff,5,171,0.028409090909090908
89c2e312a7bffff,2,141,0.013986013986013986
89c2e312a83ffff,5,156,0.031055900621118012
89c2e312a87ffff,8,181,0.042328042328042326
89c2e312a8bffff,1,147,0.006756756756756757
89c2e312a8fffff,3,144,0.02040816326530612
89c2e312a93ffff,7,171,0.03932584269662921
89c2e312a97ffff,11,211,0.04954954954954955
89c2e312a9bffff,3,120,0.024390243902439025
89c2e312aa3ffff,9,171,0.05
89c2e312aa7ffff,11,178,0.0582010582010582
89c2e312aabffff,1,222,0.004484304932735426
89c2e312aafffff,3,228,0.012987012987012988
89c2e312ab3ffff,5,236,0.02074688796680498
89c2e312ab7ffff,23,259,0.08156028368794327
89c2e312abbffff,16,225,0.06639004149377593
89c2e312ac3ffff,2,45,0.0425531914893617
89c2e312ac7ffff,0,124,0.0
89c2e312acbffff,5,120,0.04
89c2e312acfffff,0,144,0.0
89c2e312ad3ffff,2,58,0.03333333333333333
89c2e312ad7ffff,1,62,0.015873015873015872
89c2e312adbffff,2,76,0.02564102564102564
89c2e312b03ffff,14,170,0.07608695652173914
89c2e312b07ffff,16,169,0.08648648648648649
89c2e312b0bffff,12,144,0.07692307692307693
89c2e312b0fffff,15,168,0.08196721311475409
89c2e312b13ffff,3,155,0.0189873417721519
89c2e312b17ffff,21,194,0.09767441860465116
89c2e312b1bffff,6,177,0.03278688524590164
89c2e312b23ffff,7,138,0.04827586206896552
89c2e312b27ffff,4,166,0.023529411764705882
89c2e312b2bffff,2,166,0.011904761904761904
89c2e312b2fffff,13,170,0.07103825136612021
89c2e312b33ffff,7,182,0.037037037037037035
89c2e312b37ffff,17,179,0.08673469387755102
89c2e312b3bffff,4,173,0.022598870056497175
89c2e312b43ffff,12,174,0.06451612903225806
89c2e312b47ffff,5,188,0.025906735751295335
89c2e312b4bffff,7,153,0.04375
89c2e312b4fffff,14,163,0.07909604519774012
89c2e312b53ffff,2,215,0.009216589861751152
89c2e312b57ffff,7,196,0.034482758620689655
89c2e312b5bffff,2,191,0.010362694300518135
89c2e312b63ffff,10,177,0.053475935828877004
89c2e312b67ffff,14,154,0.08333333333333333
89c2e312b6bffff,4,98,0.0392156862745098
89c2e312b6fffff,2,93,0.021052631578947368
89c2e312b73ffff,17,171,0.09042553191489362
89c2e312b77ffff,1,184,0.005405405405405406
89c2e312b7bffff,2,127,0.015503875968992248
89c2e312b83ffff,3,195,0.015151515151515152
89c2e312b87ffff,7,215,0.03153153153153153
89c2e312b8bffff,5,170,0.02857142857142857
89c2e312b8fffff,6,170,0.03409090909090909
89c2e312b93ffff,7,234,0.029045643153526972
